Fecha;Hora;Día;Nº Incidencia;sitrem;Carretera;MC30;Calzada;Localización;Enlace;Tipo de accidente;Tipo de colisión;Nº Vehículos implicados;Nº Turismos;Nº Motocicletas;Nº vehículos pesados;H.L.;hl;hg;vm;Daños al mobiliario urbano;Circulación;Estado del Firme;Presencia Recursos Externos;Corte Carril;Vertido;Grúa usuario;Grúa Propia EMESA;Grúa Movilidad;Factores Atmosféricos;Visibilidad señalización;Señalización de Peligro;Visibilidad restringida por;Aceras;Árboles;Vehículos denominación;Descripción del accidente;Daños causados al viario;Materiales utilizados;Observaciones
10/01/2016;19:30;;20160110-0028;C-P-ACC-01;M30;10NL70;INTERIOR;Tronco;Superficie;Colisión de vehículos;;3;2;1;;;0;;;No;Densa;Mojado;P. Municipal;No;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Colisión de vehículos sin heridos, policía lo saca fuera de zona.;;;
10/01/2016;20:05;;20160110-0030;C-P-ACC-01;M30;20NC30;INTERIOR;Tronco;Superficie;Salida de vía;;1;1;;;;0;;;No;Densa;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Aviso del Centro de Contro de accidente , salida de vía, policía lo pasa al carril izquierdo.;;;
10/01/2016;20:30;;20160110-0031; C-E-ACC-01;M30;23NC90;INTERIOR;Tronco;Superficie;Salida de vía;;5;5;;;4;5;;;Si;Densa;Mojado;P. Municipal y SAMUR;Si;No;Si;No;No;;Buena;;Sin Restricción;;;V1 / V2;Salida de vía con heridos y daños a patrimonio. Corto carril izquierdo e izquierdo central. 5 heridos leves uno de ellos trasladado;15 hitos/ 4 bases / 1 bañera / 4 barreras y 1 CPN;;
10/01/2016;21:12;;20160110-0032;C-P-ACC-01;M30;12RH70;INTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;No;Densa;Mojado;P. Municipal;No;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Aviso del Centro de Control, salida de vía, policía lo pasa al arcén derecho.;;;
10/01/2016;23:50;;20160110-0036;C-P-ACC-01;M30;04RH10;EXTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;No;No;No;Si;Lluvia;Buena;;Sin Restricción;;;V-2;Aviso del centro de control accidente,salida de vía, se corta ramal, usuario no está.;;;
10/01/2016;22:41;;20160110-0037;C-P-ACC-01;M30;31NC50;INTERIOR;Tronco;Superficie;Salida de vía;;1;1;;;;0;;;No;Densa;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Señalizar accidente carril central, se da contra muro, lo paso al carril derecho, recojo restos.;;;
10/01/2016;23:35;;20160110-0039;C-P-ACC-01;M30;32RA40;INTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;Si;Fluida;Mojado;P. Municipal;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Señalizo salida de vía sin heridos, daños al patrimonio,corto carril derecho, aviso a centro de control para que venga barredora, se queda conservación reparando.;9 barreras y 6 CPN.;;
11/01/2016;1:45;;20160111-0003;C-P-ACC-01;M30;07RH00;INTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;No;Fluida;Mojado;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1/F-7;Avisa centro de control de salida de vía, no hay nada lo ha sacado F-7.;;;
11/01/2016;6:39;;20160111-0005;C-P-ACC-01;M30;32RA40;INTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;No;Densa;Mojado;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Vehículo se sale de vía colisionando contra muro izquierdo(no daños).;;;
11/01/2016;7:35;;20160111-0006; C-E-ACC-01;M30;31NC50;INTERIOR;Tronco;Superficie;Salida de vía;;1;1;;;;1;;;Si;Congestionada;Mojado;P. Municipal y SAMUR;Si;No;No;No;Si;Lluvia;Buena;;Sin Restricción;;;V-2;Encuentro coche contra la barrera, señalizo con policía. A mi llegada Samur no está.;5 barreras-3 CPN.;;
11/01/2016;7:58;;20160111-0008; C-E-ACC-01;M30;19XC60;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;Si;Congestionada;Mojado;P. Municipal y SAMUR;Si;No;Si;No;Si;Lluvia;Buena;;Sin Restricción;;;M-4;Aviso centro de control de accidente por alcance entre 2 vehículos. Policía Municipal solicita Samur para atender a 1 herido leve que finalmente es dado de alta en el punto.;1 Tramo de barreras de 4 metros, 4 CPNs y 2 amortiguadores.;3 Bolsas de servicio;Se corta el carril derecho desde las 08:12 h hasta las 08:20 h.
11/01/2016;8:21;;20160111-0011;T-P-ACC-01;M30;18RM23;EXTERIOR;Ramal;Túnel;Vuelco;;1;1;;;;0;;;Si;Congestionada;Mojado;P. Municipal y Bomberos;Si;Si;No;Si;Si;Lluvia;Buena;;Sin Restricción;;;AIAM Portugal y Calderón;Aviso de accidente de 1 vehículo, se trata de un remolque volcado, este es recolocado y cargado en la Plataforma C-10 de Base Calderón para sacarlo al exterior. El Furgón del remolque se retira por sus medios. Sin heridos.;Roces en la calzada;Sepiolita gruesa;Se corta el carril derecho desde las 08:34 h hasta las 09:01 h.
11/01/2016;8:20;;20160111-0012; C-E-ACC-01;M30;10NL70;INTERIOR;Tronco;Superficie;Salida de vía;;1;;1;;1;1;;;No;Congestionada;Mojado;P. Municipal y SAMUR;Si;No;;No;;Lluvia;Buena;;Sin Restricción;;;V-1;Accidente de 1 motorista por salida de vía y caída en calzada, es atendido por el Samur y trasladado al Hospital 12 de octubre herido leve. La motocicleta es sacada por Policía Municipal fuera de límites. ;;;Se corta el carril derecho desde las 08:20 h hasta las 08:55 h.
11/01/2016;8:40;;20160111-0014; C-E-ACC-01;M30;31NC40;INTERIOR;Tronco;Superficie;Otros;;1;;1;;;0;;;No;Congestionada;Mojado;;No;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente de 1 motorista por caída cuando frena. Se señaliza en el arcén derecho hasta que dicho motorista se retira del punto por sus medios. ;;;
11/01/2016;8:55;;20160111-0015;C-P-ACC-01;M30;12RV10;EXTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;Si;Fluida;Mojado;P. Municipal;No;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Accidente de 1 vehículo por salida de via colisionando contra las barreras causando daños en ellas. Sin heridos.;4 Barreras, 3 CPNs y Barrera doble.;;
11/01/2016;9:15;;20160111-0017;C-P-ACC-01;M30;12RV10;EXTERIOR;Ramal;Superficie;Colisión de vehículos;Por alcance;2;2;;;;;;;No;Fluida;Mojado;P. Municipal;;;;;;Lluvia;Buena;;Sin Restricción;;;V-1;Vehículo colisiona contra vehículo de señalización F63, en lateral izquierdo, dandose a la fuga no pudiendo coger datos;;;
11/01/2016;9:45;;20160111-0018; C-E-ACC-01;M30;12XL40;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;2;;1;;2;;;No;Congestionada;Mojado;P. Municipal y SAMUR;Si;Si;Si;No;No;Lluvia;Buena;;Sin Restricción;;;M-4;Aviso del centro de control de un accidente por alcance entre 3 vehículos, se corta parte del carril derecho. 2 heridos con pronostico reservado trasladados al Hospital 12 de Octubre.;;;Se corta parte del carril derecho desde las 09:52 h hasta las 11:49 h.
11/01/2016;10:20;;20160111-0022;C-P-ACC-01;M30;22RE30;EXTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;Si;Fluida;Mojado;P. Municipal;No;No;Si;No;No;Viento;Buena;;Sin Restricción;;;M-1;Accidente de 1 vehículo por salida de vía colisionando contra valla causado daños, sin heridos.;5 metros de valla azul.;;
11/01/2016;10:45;;20160111-0024;C-P-ACC-01;M30;32RA40;INTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente de 1 vehículo por salida ocupando el carril izquierdo después de colisionar contra el muro de hormigón. Sin daños al patrimonio. 1 herido leve dado de alta en el punto. Se señaliza la incidencia junto con Policía Municipal.;;;Se corta el carril derecho desde las 10:55 h hasta las 12:00 h.
11/01/2016;12:00;;20160111-0027; C-E-ACC-01;M607;10OL00;SALIDA;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;1;1;;;No;Fluida;Seco y Limpio;G. Civil y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente entre 3 vehículos por alcance que se encuentran ocupando el carril izquierdo y el derecho. 1 herido leve dado de alta en el punto por el Samur. El vigilante y la Guardia Civil trasladan todos los vehículos al carril derecho.;;;Se corta el carril derecho desde las 12:10 h hasta las 13:10 h.
11/01/2016;16:24;;20160111-0037;C-P-ACC-01;M30;01NC30;INTERIOR;Tronco;Superficie;Colisión de vehículos;Lateral;3;3;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente entre 3 vehículos por alcance. Sin daños al patrimonio ni heridos.;;;
11/01/2016;17:29;;20160111-0041;T-P-ACC-01;M30;13NL22;INTERIOR;Tronco;Superficie;Colisión de vehículos;Lateral;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;Si;Si;No;Si;No;Viento;Buena;;Sin Restricción;;;AIAM Valencia y Calderón;Accidente entre 2 vehículos por alcance ocupando el carril izquierdo. Sin daños al patrimonio ni heridos. Uno de los vehículos se retira por sus medios y el otro es sacado por la Plataforma C-10 de Base Calderón.;;1 saco de sepiolita fina.;
11/01/2016;18:12;;20160111-0043;C-P-ACC-01;M30;04NC00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1 / G-25;Accidente entre 2 vehículos por alcance ocupando el carril izquierdo. Sin daños al patrimonio ni heridos. Ambos vehículos son retirados del punto por sus grúas.;;;Se corta el carril izquierdo desde las 18:19 h hasta las 19:42 h.
11/01/2016;19:08;;20160111-0046; C-E-ACC-01;M30;07NL50;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;;1;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente entre 2 vehículos por alcance ocupando el carril derecho. 1 herido sin pronosticar trasladado al hospital por el Samur. Sin daños al patrimonio.;;;Se corta el carril derecho desde las 19:25 h hasta las 20:35 h.
11/01/2016;19:45;;20160111-0047;C-P-ACC-01;M30;11XL90;EXTERIOR;Ramal;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente entre 2 vehículos por alcance ocupando el arcén derecho. Sin heridos ni daños al patrimonio. Ambos vehículos se retiran del punto por sus medios.;;;
12/01/2016;8:02;;20160112-0005; C-E-ACC-01;A4;05UT00;ENTRADA;Tronco;Superficie;Colisión de vehículos;Por alcance;2;1;1;;;0;;1;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;Si;Si;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V-1 / V-2;Accidente de un motorista que impacta contra la parte trasera de un turismo en el carril izquierdo. El motorista fallece despues de que el Samur intentara reanimarle. Se persona en el punto: Jefe de Samur 8008, Policía Judicial, Jefe de Atestados, ITE, Jefe de Turno y el Coordinador de los AIAM.;;Sepiolita gruesa;Se cortan 2 carriles izquierdos desde las 08:25 h hasta las 11:15 h.
12/01/2016;11:50;;20160112-0014;T-P-ACC-01;M30;14NL60;INTERIOR;Tronco;Túnel;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;No;No;No;Si;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Valencia;Accidente entre 3 vehículos por alcance, Policía Municipal los traslada a la isleta izquierda. Sin heridos ni daños al patrimonio. Dos de los vehículos implicados se retiran por sus medios y el Híbrido de los AIAM saca al exterior al tercer vehículo.;;;
12/01/2016;14:25;;20160112-0018;C-P-ACC-01;M30;09NL50;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente entre 2 vehículos por alcance, sin heridos ni daños al patrimonio. Se corta parte del carril derecho hasta que ambos vehículos se retiran del punto por sus medios.;;;
12/01/2016;14:47;;20160112-0020; C-E-ACC-01;M30;08NL80;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Colisión por alcance con heridos. Se corta carril izquierdo hasta que SAMUR atienda a usuaria de vehículo 1 (leve) y traslada al Hospital (no sabemos a cual). Ambos vehículos salen con la grúa propia;;;
12/01/2016;19:16;;20160112-0032;C-P-ACC-01;M30;00NC40;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Colisión de vehñiculos sin heridos ni daños. A mi llegada el vehículo está con Policía en carril derecho con solo 1 vehículo, el otro abandona por sus medios. Corto carril derecho hasta retirada en grúa propia. ;;;
12/01/2016;19:30;;20160112-0034; C-E-ACC-01;M30;12NL30;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2 / M2;Señalizar vehículos en carril central y después en arcén derecho. Herido leve trasladado al Hospital;;;
12/01/2016;21:24;;20160112-0040; C-E-ACC-01;M30;07NC50;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2  ;Colisión de vehículos en carril derecho, con heridos. Corte de carril derecho y transfer 07CC;;;
12/01/2016;23:00;;20160112-0042;;M30;12RH70;INTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;;;;Si;Fluida;Seco y Limpio;;;;;;;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente salida de vía, en lado izqierdo con daños al patrimonio recojo restos;2 barreras, 2CPN, 2 separadores de barrera;;
13/01/2016;8:31;;20160113-0004;T-P-ACC-01;M30;16NC55;INTERIOR;Tronco;Túnel;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM CALDERÓN;2vehiculos colisionan por alcance y salen por sus medios.;;;
13/01/2016;8:45;;20160113-0005;C-P-ACC-01;M30;08XL00;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;1;1;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Colisión de 2 vehiculd en carril izq. Policia los traslada a arcen derecho.;;;
13/01/2016;14:43;;20160113-0016;C-P-ACC-01;M30;10XL00;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Colisión alcance, sin heridos ni daños, carril derecho, vehiculo 1 abandona por sus medios, vehiculos 2 grua propia.;;;
13/01/2016;15:15;;20160113-0018;C-P-ACC-01;M30;11XL30;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Colisión de vehiculos en carril izquierdo. Sin heridos.;;;
13/01/2016;16:48;;20160113-0019; C-E-ACC-01;A2;05AT50;ENTRADA;Tronco;Superficie;Colisión de vehículos;Por alcance;2;1;1;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Salida de via de motorista carril derecho. Al caer la moto golpea vehiculo. A mi llegada encuentro a 2 vehiculos, carril derecho, corto 2 cariles derechos, a espera de Samur, que atiende y traslada al Gregorio marañon (leve);;;
13/01/2016;18:44;;20160113-0023;C-P-ACC-01;M30;02XL50;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Aviso: colisión de vehiculos sin daños, ni heridos.;;;
13/01/2016;18:45;;20160113-0024;C-P-ACC-01;M30;08NL30;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Colisión alcance arcen derecho, sin heridos ni daños, corto 1/4 carril derecho, hasta retirada de estos por sus medios una vez intercambian datos.;;;
13/01/2016;19:53;;20160113-0026; C-E-ACC-01;M30;08NL00;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;3;3;;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;No;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Colisión de vehiculos carril central. Los retiroa al arcen derecho. Herido trasladado por Samur.;;;
13/01/2016;20:12;;20160113-0027;C-P-ACC-01;M30;01XC40;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Colisión de vehiculos arcen derecho,  a mi llegafa solo hay 1 vehiculo, sin heridos ni daños, corto 1/4 carril derecho, hasta retirada de este en grua propia.;ol;;
13/01/2016;21:41;;20160113-0031; C-E-ACC-01;M30;28NC80;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;C;Colisión de vehiculos en carril central. Retiramos con Policía a carril dercho. Heridos leve, dado de alta en el punto.;;
13/01/2016;23:40;;20160113-0032;C-P-ACC-01;M30;00NC00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;S;Señalizar accidente por alcance sin daños, ni heridos en carril derecho. Se retrian por sus medios.;;
14/01/2016;2:10;;20160114-0002; C-E-ACC-01;M30;30XC60;EXTERIOR;Tronco;Superficie;Salida de vía;;1;1;;;;0;;;Si;Fluida;Seco y Limpio;P.M., SAMUR y Bomberos;Si;Si;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V-1/V-2;Señalizar accidente, salida de via, con daños al patrimonio, sin heridos, cortando cariles centrales. La bañera y el hito lo reparamos;1 bañera N.120, 3 barreras, 2 principios de barrrera, 1 H-75, 1 farola completa, 2 señales completas, 1 centro de mando de luz;10 bolsas, desengrasante.;
14/01/2016;9:19;;20160114-0008;C-P-ACC-01;M30;12RH10;INTERIOR;Ramal;Superficie;Colisión de vehículos;Por alcance;2;1;;1;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;;;;;Buen Tiempo;Buena;;Sin Restricción;;;V-1/M-4;Aviso C. Control accidente por alcance cortando carril derecho. Junto con Policía movemos vehiculos mas alente a arcen derecho.;;;
14/01/2016;12:17;;20160114-0012; C-E-ACC-01;M30;09XL60;EXTERIOR;Tronco;Superficie;Salida de vía;;1;;1;;1;1;;;No;Fluida;Mojado;P. Municipal;;;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;M-1;Accidente de moto sin contrario, Policía lo traslada del PK 9+900 al 9+600, el herido es trasladado al Gregorio Marañon.;;;
14/01/2016;12:39;;20160114-0014; C-E-ACC-01;M607;12OL50;SALIDA;Tronco;Superficie;Salida de vía;Lateral;1;1;;;;1;;;Si;Fluida;Mojado;G. Civil y SAMUR;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Encuentro coche en carril derecho metido en la barrera despues de darse contra el muro.;4 barreras, 6 metros de muro desplazado;2 bolsas.;Actua tambien Bomberos.
14/01/2016;13:02;;20160114-0017;T-P-ACC-01;M30;14XL25;EXTERIOR;Tronco;Túnel;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;Si;;No;No;No;Lluvia;Buena;;Sin Restricción;;;AIAM CALDERÓN;Colisión vehiculos por alcance, salen por sus medios. Recogemos cristales y volvemos a base.;;;
14/01/2016;13:39;;20160114-0018;T-P-ACC-01;M30;14RT17;INTERIOR;Ramal;Túnel;Salida de vía;Lateral;1;1;;;;0;;;Si;;Mojado;P. Municipal;;;No;Si;No;Lluvia;Buena;;Sin Restricción;;;AIAM CALDERÓN;Vehiculo colisiona con bordillo, lo sacamos al exterior en plataforma C.10;;;
14/01/2016;14:07;;20160114-0019; C-E-ACC-01;M30;32RJ40;EXTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;1;1;;;Si;Fluida;;P. Municipal y SAMUR;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V1;Salida de via con resultado de vuelco. Se corta carril derecho hasta que SAMUR atiende a usuario dando de alta en punto. Policía solicita presencia de baldeadora para baldear todo el ramal. Vehículo grúa propia;2 Hitos y 2 Bases;;
14/01/2016;14:13;;20160114-0020;C-P-ACC-01;M30;22RE30;EXTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;;0;;;Si;Fluida;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V2;Encuentro coche cruzado en el carril después de darse contra la barandilla;2 tramos de barandilla de ramal;;
14/01/2016;14:35;;20160114-0021;C-P-ACC-01;M30;23NC90;INTERIOR;Tronco;Superficie;Salida de vía;Contra mediana;1;1;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;M3;Accidente sin heridos en carril derecho;;;
14/01/2016;14:40;;20160114-0022;T-P-ACC-01;M30;14XL25;EXTERIOR;Tronco;Túnel;Salida de vía;;1;1;;;;0;;;No;Densa;Seco y Limpio;;Si;No;No;Si;No;Lluvia;Buena;;Sin Restricción;;;AIAM Calderón;Vehículo averiado, lo sacamos al exterior en la C-10. el vehículo se golpea con el bordillo, sin daños;;;
14/01/2016;15:33;;20160114-0024;C-P-ACC-01;A2;04AT70;ENTRADA;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;M3;Accidente sin heridos en carril derecho;;;
14/01/2016;15:27;;20160114-0025;C-P-ACC-01;M30;02RM30;EXTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;M2;Señalizar vehículo en arcén derecho;;;
14/01/2016;16:24;;20160114-0029;;M607;12OL40;SALIDA;Tronco;Superficie;Salida de vía;Frontal;1;1;;;;0;;;No;Fluida;Seco y Limpio;G. Civil;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V2;Salida de vía con colisión contra muro en lado derecho. Dejo señalizada a guardia civil a la espera de atestados y me retiro;;;
15/01/2016;7:14;;20160115-0003;C-P-ACC-01;M30;00XC50;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Mojado;P. Municipal;Si;No;Si;No;No;Otros;Buena;;Sin Restricción;;;M4;Señalizar accidente por alcance en arcén derecho;;;
